final_day_rank,kkt_id,date,final_day_anomaly_score,best_day_score,mean_day_score,total_sum,n_bills,total_ecash,ecash_fraction,explanation
21,45f2004405f95a06a785e2d66d660cc1,2023-10-09,1.0,1.0,1.0,96180.0,1.0,0.0,0.0,derived_cash_to_ecash=260520334589952.00; min_sum=1849.45; avg_price_piece=444.19; derived_sum_per_item=444.19; avg_price_item=315.47; avg_cash=160.75; median_sum=150.96; avg_sum__peer_date_robust_z=98.98; derived_sum_per_bill=95.45; avg_sum=95.45 || derived_cash_to_ecash=260520334589952.00; min_sum=1849.45; avg_price_piece=444.19; derived_sum_per_item=444.19; avg_price_item=315.47; avg_cash=160.75; median_sum=150.96; avg_sum__peer_date_robust_z=98.98; derived_sum_per_bill=95.45; avg_sum=95.45 || derived_cash_to_ecash=260520334589952.00; min_sum=1849.45; avg_price_piece=444.19; derived_sum_per_item=444.19; avg_price_item=315.47; avg_cash=160.75; median_sum=150.96; avg_sum__peer_date_robust_z=98.98; derived_sum_per_bill=95.45; avg_sum=95.45
22,dc978bcbb6686f0e70c173d2367e131a,2023-12-29,1.0,1.0,1.0,94580.0,1.0,0.0,0.0,min_sum=1818.68; avg_price_piece=436.79; avg_price_item=310.21; avg_cash=158.07; median_sum=148.44; avg_sum=93.85; max_sum=17.00; total_cash=7.04; ecash_fraction=-0.73; ecash_bills_fraction=-0.70 || min_sum=1818.68; avg_price_piece=436.79; avg_price_item=310.21; avg_cash=158.07; median_sum=148.44; avg_sum=93.85; max_sum=17.00; total_cash=7.04; ecash_fraction=-0.73; ecash_bills_fraction=-0.70 || min_sum=1818.68; avg_price_piece=436.79; avg_price_item=310.21; avg_cash=158.07; median_sum=148.44; avg_sum=93.85; max_sum=17.00; total_cash=7.04; ecash_fraction=-0.73; ecash_bills_fraction=-0.70
23,37d4d42485881617c0dc3656639655a8,2023-12-18,1.0,1.0,1.0,32050.0,5.0,0.0,0.0,derived_cash_to_ecash=97549058834432.00; min_sum=94.09; ecash_fraction__roll7_rel_jump=-73.98; avg_price_item=71.34; ecash_fraction__roll14_rel_jump=-46.09; avg_sum__roll7_std=21.57; total_sum__roll14_rel_jump=17.18; avg_sum__roll14_std=14.38; total_sum__roll7_rel_jump=14.16; avg_cash=12.19 || derived_cash_to_ecash=97549058834432.00; min_sum=94.09; ecash_fraction__roll7_rel_jump=-73.98; avg_price_item=71.34; ecash_fraction__roll14_rel_jump=-46.09; avg_sum__roll7_std=21.57; total_sum__roll14_rel_jump=17.18; avg_sum__roll14_std=14.38; total_sum__roll7_rel_jump=14.16; avg_cash=12.19 || derived_cash_to_ecash=97549058834432.00; min_sum=94.09; ecash_fraction__roll7_rel_jump=-73.98; avg_price_item=71.34; ecash_fraction__roll14_rel_jump=-46.09; avg_sum__roll7_std=21.57; total_sum__roll14_rel_jump=17.18; avg_sum__roll14_std=14.38; total_sum__roll7_rel_jump=14.16; avg_cash=12.19
24,45f2004405f95a06a785e2d66d660cc1,2023-11-28,1.0,1.0,1.0,96800.0,1.0,0.0,0.0,derived_cash_to_ecash=262199717134336.00; min_sum=1861.38; avg_price_piece=447.05; derived_sum_per_item=447.05; avg_price_item=317.50; avg_cash=161.78; median_sum=151.94; avg_sum__roll7_rel_jump=146.41; avg_sum__peer_date_robust_z=108.47; avg_sum=96.07 || derived_cash_to_ecash=262199717134336.00; min_sum=1861.38; avg_price_piece=447.05; derived_sum_per_item=447.05; avg_price_item=317.50; avg_cash=161.78; median_sum=151.94; avg_sum__roll7_rel_jump=146.41; avg_sum__peer_date_robust_z=108.47; avg_sum=96.07 || derived_cash_to_ecash=262199717134336.00; min_sum=1861.38; avg_price_piece=447.05; derived_sum_per_item=447.05; avg_price_item=317.50; avg_cash=161.78; median_sum=151.94; avg_sum__roll7_rel_jump=146.41; avg_sum__peer_date_robust_z=108.47; avg_sum=96.07
25,45f2004405f95a06a785e2d66d660cc1,2023-12-04,1.0,1.0,1.0,71890.0,1.0,0.0,0.0,derived_cash_to_ecash=194726619774976.00; min_sum=1382.34; derived_sum_per_item=331.90; avg_price_piece=331.90; avg_price_item=235.71; avg_cash=120.15; median_sum=112.71; avg_sum__roll7_std=84.71; avg_sum__peer_date_robust_z=78.30; derived_sum_per_bill=71.21 || derived_cash_to_ecash=194726619774976.00; min_sum=1382.34; derived_sum_per_item=331.90; avg_price_piece=331.90; avg_price_item=235.71; avg_cash=120.15; median_sum=112.71; avg_sum__roll7_std=84.71; avg_sum__peer_date_robust_z=78.30; derived_sum_per_bill=71.21 || derived_cash_to_ecash=194726619774976.00; min_sum=1382.34; derived_sum_per_item=331.90; avg_price_piece=331.90; avg_price_item=235.71; avg_cash=120.15; median_sum=112.71; avg_sum__roll7_std=84.71; avg_sum__peer_date_robust_z=78.30; derived_sum_per_bill=71.21
26,45f2004405f95a06a785e2d66d660cc1,2023-12-11,1.0,1.0,1.0,92930.0,1.0,0.0,0.0,derived_cash_to_ecash=251717144805376.00; min_sum=1786.95; derived_sum_per_item=429.16; avg_price_piece=429.16; avg_price_item=304.79; avg_cash=155.31; median_sum=145.84; avg_sum__peer_date_robust_z=93.00; avg_sum=92.20; derived_sum_per_bill=92.20 || derived_cash_to_ecash=251717144805376.00; min_sum=1786.95; derived_sum_per_item=429.16; avg_price_piece=429.16; avg_price_item=304.79; avg_cash=155.31; median_sum=145.84; avg_sum__peer_date_robust_z=93.00; avg_sum=92.20; derived_sum_per_bill=92.20 || derived_cash_to_ecash=251717144805376.00; min_sum=1786.95; derived_sum_per_item=429.16; avg_price_piece=429.16; avg_price_item=304.79; avg_cash=155.31; median_sum=145.84; avg_sum__peer_date_robust_z=93.00; avg_sum=92.20; derived_sum_per_bill=92.20
27,45f2004405f95a06a785e2d66d660cc1,2023-12-18,1.0,1.0,1.0,97890.0,1.0,0.0,0.0,derived_cash_to_ecash=265152171606016.00; min_sum=1882.34; derived_sum_per_item=452.09; avg_price_piece=452.09; avg_price_item=321.08; avg_cash=163.60; median_sum=153.65; avg_sum__peer_date_robust_z=99.85; avg_sum=97.15; derived_sum_per_bill=97.15 || derived_cash_to_ecash=265152171606016.00; min_sum=1882.34; derived_sum_per_item=452.09; avg_price_piece=452.09; avg_price_item=321.08; avg_cash=163.60; median_sum=153.65; avg_sum__peer_date_robust_z=99.85; avg_sum=97.15; derived_sum_per_bill=97.15 || derived_cash_to_ecash=265152171606016.00; min_sum=1882.34; derived_sum_per_item=452.09; avg_price_piece=452.09; avg_price_item=321.08; avg_cash=163.60; median_sum=153.65; avg_sum__peer_date_robust_z=99.85; avg_sum=97.15; derived_sum_per_bill=97.15
28,45f2004405f95a06a785e2d66d660cc1,2023-12-25,1.0,1.0,1.0,89900.0,1.0,0.0,0.0,derived_cash_to_ecash=243509831401472.00; min_sum=1728.68; avg_price_piece=415.16; derived_sum_per_item=415.16; avg_price_item=294.85; avg_cash=150.25; median_sum=141.07; avg_sum=89.18; derived_sum_per_bill=89.18; avg_sum__roll7_std=86.45 || derived_cash_to_ecash=243509831401472.00; min_sum=1728.68; avg_price_piece=415.16; derived_sum_per_item=415.16; avg_price_item=294.85; avg_cash=150.25; median_sum=141.07; avg_sum=89.18; derived_sum_per_bill=89.18; avg_sum__roll7_std=86.45 || derived_cash_to_ecash=243509831401472.00; min_sum=1728.68; avg_price_piece=415.16; derived_sum_per_item=415.16; avg_price_item=294.85; avg_cash=150.25; median_sum=141.07; avg_sum=89.18; derived_sum_per_bill=89.18; avg_sum__roll7_std=86.45
29,4600682352df159759df67e4c7e658e0,2023-10-13,1.0,1.0,1.0,6728.3,6.0,1745.87,0.25948158,total_sum__roll7_rel_jump=17109349376.00; total_sum__roll14_rel_jump=14538136576.00; max_sum__roll7_rel_jump=8187641344.00; max_sum__roll14_rel_jump=7712262144.00; total_sum__roll14_z=6167668224.00; total_sum__roll7_z=5944243712.00; avg_sum__roll7_rel_jump=5158270464.00; avg_sum__roll14_rel_jump=4581855744.00; max_sum__roll14_z=4426713088.00; max_sum__roll7_z=4066451968.00 || total_sum__roll7_rel_jump=17109349376.00; total_sum__roll14_rel_jump=14538136576.00; max_sum__roll7_rel_jump=8187641344.00; max_sum__roll14_rel_jump=7712262144.00; total_sum__roll14_z=6167668224.00; total_sum__roll7_z=5944243712.00; avg_sum__roll7_rel_jump=5158270464.00; avg_sum__roll14_rel_jump=4581855744.00; max_sum__roll14_z=4426713088.00; max_sum__roll7_z=4066451968.00 || total_sum__roll7_rel_jump=17109349376.00; total_sum__roll14_rel_jump=14538136576.00; max_sum__roll7_rel_jump=8187641344.00; max_sum__roll14_rel_jump=7712262144.00; total_sum__roll14_z=6167668224.00; total_sum__roll7_z=5944243712.00; avg_sum__roll7_rel_jump=5158270464.00; avg_sum__roll14_rel_jump=4581855744.00; max_sum__roll14_z=4426713088.00; max_sum__roll7_z=4066451968.00
30,4600682352df159759df67e4c7e658e0,2023-10-27,1.0,1.0,1.0,155095.6,68.0,135878.6,0.8760958,total_sum__roll7_rel_jump=394391552000.00; total_sum__roll7_z=137022128128.00; max_sum__roll7_rel_jump=24715976704.00; max_sum__roll7_z=12275369984.00; avg_sum__roll7_rel_jump=10491572224.00; total_items__roll7_rel_jump=2992184576.00; avg_sum__roll7_z=2023240704.00; total_items__roll7_z=1014937664.00; n_bills__roll7_rel_jump=200229424.00; n_bills__roll7_z=59681140.00 || total_sum__roll7_rel_jump=394391552000.00; total_sum__roll7_z=137022128128.00; max_sum__roll7_rel_jump=24715976704.00; max_sum__roll7_z=12275369984.00; avg_sum__roll7_rel_jump=10491572224.00; total_items__roll7_rel_jump=2992184576.00; avg_sum__roll7_z=2023240704.00; total_items__roll7_z=1014937664.00; n_bills__roll7_rel_jump=200229424.00; n_bills__roll7_z=59681140.00 || total_sum__roll7_rel_jump=394391552000.00; total_sum__roll7_z=137022128128.00; max_sum__roll7_rel_jump=24715976704.00; max_sum__roll7_z=12275369984.00; avg_sum__roll7_rel_jump=10491572224.00; total_items__roll7_rel_jump=2992184576.00; avg_sum__roll7_z=2023240704.00; total_items__roll7_z=1014937664.00; n_bills__roll7_rel_jump=200229424.00; n_bills__roll7_z=59681140.00
31,45b3c54602d7d0167f36d9eb52041220,2023-11-02,1.0,1.0,1.0,35170.0,8.0,0.0,0.0,derived_cash_to_ecash=95264085901312.00; total_sum__roll7_rel_jump=89433563136.00; total_sum__roll14_rel_jump=75993382912.00; max_sum__roll7_rel_jump=39588147200.00; max_sum__roll14_rel_jump=37289635840.00; total_sum__roll14_z=32239480832.00; total_sum__roll7_z=31071600640.00; max_sum__roll14_z=21403645952.00; avg_sum__roll7_rel_jump=20222386176.00; max_sum__roll7_z=19661742080.00 || derived_cash_to_ecash=95264085901312.00; total_sum__roll7_rel_jump=89433563136.00; total_sum__roll14_rel_jump=75993382912.00; max_sum__roll7_rel_jump=39588147200.00; max_sum__roll14_rel_jump=37289635840.00; total_sum__roll14_z=32239480832.00; total_sum__roll7_z=31071600640.00; max_sum__roll14_z=21403645952.00; avg_sum__roll7_rel_jump=20222386176.00; max_sum__roll7_z=19661742080.00 || derived_cash_to_ecash=95264085901312.00; total_sum__roll7_rel_jump=89433563136.00; total_sum__roll14_rel_jump=75993382912.00; max_sum__roll7_rel_jump=39588147200.00; max_sum__roll14_rel_jump=37289635840.00; total_sum__roll14_z=32239480832.00; total_sum__roll7_z=31071600640.00; max_sum__roll14_z=21403645952.00; avg_sum__roll7_rel_jump=20222386176.00; max_sum__roll7_z=19661742080.00
32,45a3ab369ac1c47f08a70f5273766ed4,2023-12-03,1.0,1.0,1.0,240001.0,2.0,240001.0,1.0,total_sum__roll7_rel_jump=610296987648.00; avg_sum__roll7_rel_jump=551992360960.00; max_sum__roll7_rel_jump=487238795264.00; max_sum__roll7_z=241990696960.00; total_sum__roll7_z=212033421312.00; avg_sum__roll7_z=106448625664.00; ecash_fraction__roll7_rel_jump=57157688.00; n_bills__roll7_rel_jump=5889100.50; total_items__roll7_rel_jump=5223549.00; ecash_fraction__roll7_z=3677066.00 || total_sum__roll7_rel_jump=610296987648.00; avg_sum__roll7_rel_jump=551992360960.00; max_sum__roll7_rel_jump=487238795264.00; max_sum__roll7_z=241990696960.00; total_sum__roll7_z=212033421312.00; avg_sum__roll7_z=106448625664.00; ecash_fraction__roll7_rel_jump=57157688.00; n_bills__roll7_rel_jump=5889100.50; total_items__roll7_rel_jump=5223549.00; ecash_fraction__roll7_z=3677066.00 || total_sum__roll7_rel_jump=610296987648.00; avg_sum__roll7_rel_jump=551992360960.00; max_sum__roll7_rel_jump=487238795264.00; max_sum__roll7_z=241990696960.00; total_sum__roll7_z=212033421312.00; avg_sum__roll7_z=106448625664.00; ecash_fraction__roll7_rel_jump=57157688.00; n_bills__roll7_rel_jump=5889100.50; total_items__roll7_rel_jump=5223549.00; ecash_fraction__roll7_z=3677066.00
33,8618388fe42cad39edff77dc35a92053,2023-10-20,1.0,1.0,1.0,218425.1,482.0,197037.1,0.90208083,total_items__roll7_rel_jump=7571345920.00; total_items__roll14_rel_jump=6501241344.00; total_items__roll14_z=2668702720.00; total_items__roll7_z=2568171776.00; n_bills__roll7_rel_jump=1419273216.00; n_bills__roll14_rel_jump=1225542016.00; n_bills__roll14_z=435927968.00; n_bills__roll7_z=423033952.00; n_items=3.89; total_items=3.27 || total_items__roll7_rel_jump=7571345920.00; total_items__roll14_rel_jump=6501241344.00; total_items__roll14_z=2668702720.00; total_items__roll7_z=2568171776.00; n_bills__roll7_rel_jump=1419273216.00; n_bills__roll14_rel_jump=1225542016.00; n_bills__roll14_z=435927968.00; n_bills__roll7_z=423033952.00; n_items=3.89; total_items=3.27 || total_items__roll7_rel_jump=7571345920.00; total_items__roll14_rel_jump=6501241344.00; total_items__roll14_z=2668702720.00; total_items__roll7_z=2568171776.00; n_bills__roll7_rel_jump=1419273216.00; n_bills__roll14_rel_jump=1225542016.00; n_bills__roll14_z=435927968.00; n_bills__roll7_z=423033952.00; n_items=3.89; total_items=3.27
34,86662ab0b4992132cc5e8a3e67892de2,2023-12-02,1.0,1.0,1.0,133145.36,384.0,99883.45,0.75018346,total_items__roll7_rel_jump=3267110400.00; n_bills__roll7_rel_jump=1130707328.00; total_items__roll7_z=1108191488.00; n_bills__roll7_z=337022912.00; n_bills__roll14_std=5.76; total_items__roll14_rel_jump=3.62; n_bills__roll14_rel_jump=2.93; total_items__roll14_std=2.52; n_bills__peer_date_robust_z=2.11; n_bills=2.10 || total_items__roll7_rel_jump=3267110400.00; n_bills__roll7_rel_jump=1130707328.00; total_items__roll7_z=1108191488.00; n_bills__roll7_z=337022912.00; n_bills__roll14_std=5.76; total_items__roll14_rel_jump=3.62; n_bills__roll14_rel_jump=2.93; total_items__roll14_std=2.52; n_bills__peer_date_robust_z=2.11; n_bills=2.10 || total_items__roll7_rel_jump=3267110400.00; n_bills__roll7_rel_jump=1130707328.00; total_items__roll7_z=1108191488.00; n_bills__roll7_z=337022912.00; n_bills__roll14_std=5.76; total_items__roll14_rel_jump=3.62; n_bills__roll14_rel_jump=2.93; total_items__roll14_std=2.52; n_bills__peer_date_robust_z=2.11; n_bills=2.10
35,86324c174c8c5f05825fe1a143110692,2023-12-29,1.0,1.0,1.0,28628.52,11.0,28628.52,1.0,total_items__roll7_rel_jump=634196288.00; total_items__roll14_rel_jump=544561472.00; total_items__roll14_z=223537712.00; total_items__roll7_z=215116976.00; n_bills__roll7_rel_jump=32390054.00; n_bills__roll14_rel_jump=27968802.00; n_bills__roll14_z=9948564.00; n_bills__roll7_z=9654302.00; derived_items_per_bill=4.21; derived_sum_per_bill=2.09 || total_items__roll7_rel_jump=634196288.00; total_items__roll14_rel_jump=544561472.00; total_items__roll14_z=223537712.00; total_items__roll7_z=215116976.00; n_bills__roll7_rel_jump=32390054.00; n_bills__roll14_rel_jump=27968802.00; n_bills__roll14_z=9948564.00; n_bills__roll7_z=9654302.00; derived_items_per_bill=4.21; derived_sum_per_bill=2.09 || total_items__roll7_rel_jump=634196288.00; total_items__roll14_rel_jump=544561472.00; total_items__roll14_z=223537712.00; total_items__roll7_z=215116976.00; n_bills__roll7_rel_jump=32390054.00; n_bills__roll14_rel_jump=27968802.00; n_bills__roll14_z=9948564.00; n_bills__roll7_z=9654302.00; derived_items_per_bill=4.21; derived_sum_per_bill=2.09
36,dc978bcbb6686f0e70c173d2367e131a,2023-12-06,1.0,1.0,1.0,191100.0,2.0,0.0,0.0,min_sum=1822.63; avg_price_piece=441.28; avg_price_item=313.40; avg_cash=159.69; median_sum=149.97; avg_sum=94.82; max_sum=17.32; total_cash=14.23; total_sum=1.52; ecash_fraction=-0.73 || min_sum=1822.63; avg_price_piece=441.28; avg_price_item=313.40; avg_cash=159.69; median_sum=149.97; avg_sum=94.82; max_sum=17.32; total_cash=14.23; total_sum=1.52; ecash_fraction=-0.73 || min_sum=1822.63; avg_price_piece=441.28; avg_price_item=313.40; avg_cash=159.69; median_sum=149.97; avg_sum=94.82; max_sum=17.32; total_cash=14.23; total_sum=1.52; ecash_fraction=-0.73
37,864b9a2bdc47196ddabaee9a89bf3d88,2023-10-11,1.0,1.0,1.0,19195.0,12.0,0.0,0.0,total_items__roll7_rel_jump=75741456.00; total_items__roll14_rel_jump=65036456.00; n_bills__roll7_rel_jump=35334604.00; n_bills__roll14_rel_jump=30511420.00; total_items__roll14_z=26696896.00; total_items__roll7_z=25691216.00; n_bills__roll14_z=10852979.00; n_bills__roll7_z=10531966.00; avg_price_item=2.64; derived_sum_per_item=2.62 || total_items__roll7_rel_jump=75741456.00; total_items__roll14_rel_jump=65036456.00; n_bills__roll7_rel_jump=35334604.00; n_bills__roll14_rel_jump=30511420.00; total_items__roll14_z=26696896.00; total_items__roll7_z=25691216.00; n_bills__roll14_z=10852979.00; n_bills__roll7_z=10531966.00; avg_price_item=2.64; derived_sum_per_item=2.62 || total_items__roll7_rel_jump=75741456.00; total_items__roll14_rel_jump=65036456.00; n_bills__roll7_rel_jump=35334604.00; n_bills__roll14_rel_jump=30511420.00; total_items__roll14_z=26696896.00; total_items__roll7_z=25691216.00; n_bills__roll14_z=10852979.00; n_bills__roll7_z=10531966.00; avg_price_item=2.64; derived_sum_per_item=2.62
38,864f791d8d282efd8df39eb368162f38,2023-10-12,1.0,1.0,1.0,105450.0,6.0,100250.0,0.9506875,n_bills__roll7_rel_jump=17667302.00; total_items__roll7_rel_jump=15670647.00; total_items__roll7_z=5315424.00; n_bills__roll7_z=5265983.00; derived_sum_per_item=80.81; avg_price_item=57.35; n_bills__roll14_rel_jump=21.43; total_items__roll14_rel_jump=18.90; derived_sum_per_bill=17.03; total_items__roll14_z=3.84 || n_bills__roll7_rel_jump=17667302.00; total_items__roll7_rel_jump=15670647.00; total_items__roll7_z=5315424.00; n_bills__roll7_z=5265983.00; derived_sum_per_item=80.81; avg_price_item=57.35; n_bills__roll14_rel_jump=21.43; total_items__roll14_rel_jump=18.90; derived_sum_per_bill=17.03; total_items__roll14_z=3.84 || n_bills__roll7_rel_jump=17667302.00; total_items__roll7_rel_jump=15670647.00; total_items__roll7_z=5315424.00; n_bills__roll7_z=5265983.00; derived_sum_per_item=80.81; avg_price_item=57.35; n_bills__roll14_rel_jump=21.43; total_items__roll14_rel_jump=18.90; derived_sum_per_bill=17.03; total_items__roll14_z=3.84
39,dc978bcbb6686f0e70c173d2367e131a,2023-12-07,1.0,1.0,1.0,663042.56,11.0,0.0,0.0,avg_price_piece=278.21; avg_price_item=197.57; std_sum=111.94; avg_cash=100.74; max_sum=60.19; avg_sum=59.63; total_cash=49.36; min_sum=41.99; median_sum=15.24; total_sum=5.99 || avg_price_piece=278.21; avg_price_item=197.57; std_sum=111.94; avg_cash=100.74; max_sum=60.19; avg_sum=59.63; total_cash=49.36; min_sum=41.99; median_sum=15.24; total_sum=5.99 || avg_price_piece=278.21; avg_price_item=197.57; std_sum=111.94; avg_cash=100.74; max_sum=60.19; avg_sum=59.63; total_cash=49.36; min_sum=41.99; median_sum=15.24; total_sum=5.99
40,dc978bcbb6686f0e70c173d2367e131a,2023-12-08,1.0,1.0,1.0,94515.0,1.0,0.0,0.0,min_sum=1817.43; avg_price_piece=436.49; avg_price_item=310.00; avg_cash=157.96; median_sum=148.34; avg_sum=93.79; max_sum=16.98; total_cash=7.04; ecash_fraction=-0.73; ecash_bills_fraction=-0.70 || min_sum=1817.43; avg_price_piece=436.49; avg_price_item=310.00; avg_cash=157.96; median_sum=148.34; avg_sum=93.79; max_sum=16.98; total_cash=7.04; ecash_fraction=-0.73; ecash_bills_fraction=-0.70 || min_sum=1817.43; avg_price_piece=436.49; avg_price_item=310.00; avg_cash=157.96; median_sum=148.34; avg_sum=93.79; max_sum=16.98; total_cash=7.04; ecash_fraction=-0.73; ecash_bills_fraction=-0.70
41,86505cde0abae64e4985e03b1f0108c2,2023-10-06,1.0,1.0,1.0,166011.03,76.0,109078.03,0.65705293,total_items__roll7_rel_jump=4254371840.00; total_items__roll14_rel_jump=3653075456.00; total_items__roll14_z=1499555456.00; total_items__roll7_z=1443066752.00; n_bills__roll7_rel_jump=223785824.00; n_bills__roll14_rel_jump=193238992.00; n_bills__roll14_z=68735528.00; n_bills__roll7_z=66702448.00; derived_items_per_bill=4.07; total_items__peer_date_robust_z=1.85 || total_items__roll7_rel_jump=4254371840.00; total_items__roll14_rel_jump=3653075456.00; total_items__roll14_z=1499555456.00; total_items__roll7_z=1443066752.00; n_bills__roll7_rel_jump=223785824.00; n_bills__roll14_rel_jump=193238992.00; n_bills__roll14_z=68735528.00; n_bills__roll7_z=66702448.00; derived_items_per_bill=4.07; total_items__peer_date_robust_z=1.85 || total_items__roll7_rel_jump=4254371840.00; total_items__roll14_rel_jump=3653075456.00; total_items__roll14_z=1499555456.00; total_items__roll7_z=1443066752.00; n_bills__roll7_rel_jump=223785824.00; n_bills__roll14_rel_jump=193238992.00; n_bills__roll14_z=68735528.00; n_bills__roll7_z=66702448.00; derived_items_per_bill=4.07; total_items__peer_date_robust_z=1.85
42,86505cde0abae64e4985e03b1f0108c2,2023-10-22,1.0,1.0,1.0,74820.22,20.0,61856.22,0.8267313,total_items__roll7_rel_jump=1639460352.00; total_items__roll7_z=556098752.00; n_bills__roll7_rel_jump=58891008.00; n_bills__roll7_z=17553276.00; derived_items_per_bill=6.27; total_items__roll14_std=5.85; derived_sum_per_bill=3.23; n_bills__roll14_std=1.54; total_items__roll14_rel_jump=1.03; total_items__peer_date_robust_z=0.72 || total_items__roll7_rel_jump=1639460352.00; total_items__roll7_z=556098752.00; n_bills__roll7_rel_jump=58891008.00; n_bills__roll7_z=17553276.00; derived_items_per_bill=6.27; total_items__roll14_std=5.85; derived_sum_per_bill=3.23; n_bills__roll14_std=1.54; total_items__roll14_rel_jump=1.03; total_items__peer_date_robust_z=0.72 || total_items__roll7_rel_jump=1639460352.00; total_items__roll7_z=556098752.00; n_bills__roll7_rel_jump=58891008.00; n_bills__roll7_z=17553276.00; derived_items_per_bill=6.27; total_items__roll14_std=5.85; derived_sum_per_bill=3.23; n_bills__roll14_std=1.54; total_items__roll14_rel_jump=1.03; total_items__peer_date_robust_z=0.72
43,86505cde0abae64e4985e03b1f0108c2,2023-12-02,1.0,1.0,1.0,419396.7,145.0,305230.7,0.72778517,total_items__roll7_rel_jump=9354849280.00; total_items__roll7_z=3173129216.00; n_bills__roll7_rel_jump=426959808.00; n_bills__roll7_z=127261248.00; total_items__roll14_rel_jump=29.52; n_bills__roll14_rel_jump=23.93; total_items__roll14_z=5.42; derived_items_per_bill=4.79; total_items=4.06; n_items=3.97 || total_items__roll7_rel_jump=9354849280.00; total_items__roll7_z=3173129216.00; n_bills__roll7_rel_jump=426959808.00; n_bills__roll7_z=127261248.00; total_items__roll14_rel_jump=29.52; n_bills__roll14_rel_jump=23.93; total_items__roll14_z=5.42; derived_items_per_bill=4.79; total_items=4.06; n_items=3.97 || total_items__roll7_rel_jump=9354849280.00; total_items__roll7_z=3173129216.00; n_bills__roll7_rel_jump=426959808.00; n_bills__roll7_z=127261248.00; total_items__roll14_rel_jump=29.52; n_bills__roll14_rel_jump=23.93; total_items__roll14_z=5.42; derived_items_per_bill=4.79; total_items=4.06; n_items=3.97
44,866154b91518dc2673e82936e851c0c4,2023-10-11,1.0,1.0,1.0,20760.0,1.0,0.0,0.0,n_bills__roll7_rel_jump=2944550.25; total_items__roll7_rel_jump=2611774.50; n_bills__roll14_rel_jump=2542618.25; total_items__roll14_rel_jump=2242636.50; total_items__roll14_z=920582.62; n_bills__roll14_z=904414.88; total_items__roll7_z=885904.00; n_bills__roll7_z=877663.81; derived_sum_per_item=95.53; avg_price_item=67.81 || n_bills__roll7_rel_jump=2944550.25; total_items__roll7_rel_jump=2611774.50; n_bills__roll14_rel_jump=2542618.25; total_items__roll14_rel_jump=2242636.50; total_items__roll14_z=920582.62; n_bills__roll14_z=904414.88; total_items__roll7_z=885904.00; n_bills__roll7_z=877663.81; derived_sum_per_item=95.53; avg_price_item=67.81 || n_bills__roll7_rel_jump=2944550.25; total_items__roll7_rel_jump=2611774.50; n_bills__roll14_rel_jump=2542618.25; total_items__roll14_rel_jump=2242636.50; total_items__roll14_z=920582.62; n_bills__roll14_z=904414.88; total_items__roll7_z=885904.00; n_bills__roll7_z=877663.81; derived_sum_per_item=95.53; avg_price_item=67.81
45,866154b91518dc2673e82936e851c0c4,2023-11-11,1.0,1.0,1.0,30010.0,2.0,0.0,0.0,n_bills__roll7_rel_jump=5889100.50; total_items__roll7_rel_jump=5223549.00; total_items__roll7_z=1771808.00; n_bills__roll7_z=1755327.62; derived_sum_per_item=68.93; avg_price_item=48.91; n_bills__roll14_rel_jump=33.05; total_items__roll14_rel_jump=29.15; derived_sum_per_bill=14.46; total_items__roll14_z=4.71 || n_bills__roll7_rel_jump=5889100.50; total_items__roll7_rel_jump=5223549.00; total_items__roll7_z=1771808.00; n_bills__roll7_z=1755327.62; derived_sum_per_item=68.93; avg_price_item=48.91; n_bills__roll14_rel_jump=33.05; total_items__roll14_rel_jump=29.15; derived_sum_per_bill=14.46; total_items__roll14_z=4.71 || n_bills__roll7_rel_jump=5889100.50; total_items__roll7_rel_jump=5223549.00; total_items__roll7_z=1771808.00; n_bills__roll7_z=1755327.62; derived_sum_per_item=68.93; avg_price_item=48.91; n_bills__roll14_rel_jump=33.05; total_items__roll14_rel_jump=29.15; derived_sum_per_bill=14.46; total_items__roll14_z=4.71
46,866154b91518dc2673e82936e851c0c4,2023-11-30,1.0,1.0,1.0,21680.0,1.0,0.0,0.0,n_bills__roll7_rel_jump=2944550.25; total_items__roll7_rel_jump=2611774.50; total_items__roll7_z=885904.00; n_bills__roll7_z=877663.81; derived_sum_per_item=99.79; avg_price_item=70.83; n_bills__roll14_rel_jump=33.05; derived_sum_per_bill=21.12; total_items__roll14_rel_jump=13.46; n_bills__roll14_z=3.14 || n_bills__roll7_rel_jump=2944550.25; total_items__roll7_rel_jump=2611774.50; total_items__roll7_z=885904.00; n_bills__roll7_z=877663.81; derived_sum_per_item=99.79; avg_price_item=70.83; n_bills__roll14_rel_jump=33.05; derived_sum_per_bill=21.12; total_items__roll14_rel_jump=13.46; n_bills__roll14_z=3.14 || n_bills__roll7_rel_jump=2944550.25; total_items__roll7_rel_jump=2611774.50; total_items__roll7_z=885904.00; n_bills__roll7_z=877663.81; derived_sum_per_item=99.79; avg_price_item=70.83; n_bills__roll14_rel_jump=33.05; derived_sum_per_bill=21.12; total_items__roll14_rel_jump=13.46; n_bills__roll14_z=3.14
