final_rank,kkt_id,final_kkt_anomaly_score,best_score,mean_score,ts_final_score,ts_total_anomaly_days,ts_total_days,explanation
184,4bcdfc82a3ea95906c16f03f83b845ae,1.0,1.0,1.0,1.0,1213,92,"n_bills__standard_deviation=11.89; n_bills__median=11.88; n_bills__mean=10.95; ecash_bills_fraction__ratio_beyond_r_sigma__r_2=1.00; n_bills__skewness=-0.68; ecash_fraction__ecash_bills_fraction__corr=-0.56; ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=0.42; ecash_bills_fraction__autocorrelation__lag_7=0.37; ecash_bills_fraction__n_bills__corr=-0.27; ecash_bills_fraction__standard_deviation=-0.21 || n_bills__standard_deviation=11.89; n_bills__median=11.88; n_bills__mean=10.95; ecash_bills_fraction__ratio_beyond_r_sigma__r_2=1.00; n_bills__skewness=-0.68; ecash_fraction__ecash_bills_fraction__corr=-0.56; ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=0.42; ecash_bills_fraction__autocorrelation__lag_7=0.37; ecash_bills_fraction__n_bills__corr=-0.27; ecash_bills_fraction__standard_deviation=-0.21 || n_bills__standard_deviation=11.89; n_bills__median=11.88; n_bills__mean=10.95; ecash_bills_fraction__ratio_beyond_r_sigma__r_2=1.00; n_bills__skewness=-0.68; ecash_fraction__ecash_bills_fraction__corr=-0.56; ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=0.42; ecash_bills_fraction__autocorrelation__lag_7=0.37; ecash_bills_fraction__n_bills__corr=-0.27; ecash_bills_fraction__standard_deviation=-0.21"
185,ecffc92362dfb76df21d0f18c9da3f7d,1.0,1.0,1.0,1.0,1386,92,avg_price_piece__standard_deviation=192.83; avg_price_piece__mean=166.09; avg_price_item__standard_deviation=159.51; avg_price_item__mean=143.09; std_sum__standard_deviation=100.03; std_sum__mean=50.68; avg_sum__standard_deviation=44.34; max_sum__standard_deviation=42.48; avg_sum__mean=33.62; max_sum__maximum=29.82 || avg_price_piece__standard_deviation=192.83; avg_price_piece__mean=166.09; avg_price_item__standard_deviation=159.51; avg_price_item__mean=143.09; std_sum__standard_deviation=100.03; std_sum__mean=50.68; avg_sum__standard_deviation=44.34; max_sum__standard_deviation=42.48; avg_sum__mean=33.62; max_sum__maximum=29.82 || avg_price_piece__standard_deviation=192.83; avg_price_piece__mean=166.09; avg_price_item__standard_deviation=159.51; avg_price_item__mean=143.09; std_sum__standard_deviation=100.03; std_sum__mean=50.68; avg_sum__standard_deviation=44.34; max_sum__standard_deviation=42.48; avg_sum__mean=33.62; max_sum__maximum=29.82
186,5b0faeefebe4a3cadf4966455b5da264,1.0,1.0,1.0,1.0,773,92,avg_price_piece__standard_deviation=71.08; avg_price_piece__mean=70.50; avg_price_item__standard_deviation=53.60; avg_price_item__mean=45.72; n_items__standard_deviation=-0.30; total_items__standard_deviation=-0.30; total_items__mean=-0.20; n_items__mean=-0.18 || avg_price_piece__standard_deviation=71.08; avg_price_piece__mean=70.50; avg_price_item__standard_deviation=53.60; avg_price_item__mean=45.72; n_items__standard_deviation=-0.30; total_items__standard_deviation=-0.30; total_items__mean=-0.20; n_items__mean=-0.18 || avg_price_piece__standard_deviation=71.08; avg_price_piece__mean=70.50; avg_price_item__standard_deviation=53.60; avg_price_item__mean=45.72; n_items__standard_deviation=-0.30; total_items__standard_deviation=-0.30; total_items__mean=-0.20; n_items__mean=-0.18
187,318a126e4bf1fd31abff21b5f8d9cce7,1.0,1.0,1.0,1.0,821,92,"min_sum__fft_coefficient__attr_""abs""__coeff_1=641.55; min_sum__mean=443.26; min_sum__standard_deviation=360.82; median_sum__agg_linear_trend__attr_""slope""__chunk_len_14__f_agg_""mean""=-230.27; median_sum__standard_deviation=155.32; min_sum__maximum=131.79; avg_sum__standard_deviation=114.36; median_sum__mean=87.34; avg_price_item__standard_deviation=65.02; avg_sum__mean=57.48 || min_sum__fft_coefficient__attr_""abs""__coeff_1=641.55; min_sum__mean=443.26; min_sum__standard_deviation=360.82; median_sum__agg_linear_trend__attr_""slope""__chunk_len_14__f_agg_""mean""=-230.27; median_sum__standard_deviation=155.32; min_sum__maximum=131.79; avg_sum__standard_deviation=114.36; median_sum__mean=87.34; avg_price_item__standard_deviation=65.02; avg_sum__mean=57.48 || min_sum__fft_coefficient__attr_""abs""__coeff_1=641.55; min_sum__mean=443.26; min_sum__standard_deviation=360.82; median_sum__agg_linear_trend__attr_""slope""__chunk_len_14__f_agg_""mean""=-230.27; median_sum__standard_deviation=155.32; min_sum__maximum=131.79; avg_sum__standard_deviation=114.36; median_sum__mean=87.34; avg_price_item__standard_deviation=65.02; avg_sum__mean=57.48"
188,6cef148d99d96252953464563f92bbd3,1.0,1.0,1.0,1.0,1420,92,"n_bills__standard_deviation=36.37; n_bills__mean=27.22; n_bills__median=27.03; ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=0.91; ecash_bills_fraction__autocorrelation__lag_7=-0.38; ecash_fraction__ecash_bills_fraction__corr=-0.35; n_bills__skewness=-0.24; ecash_bills_fraction__mean=0.07; ecash_bills_fraction__standard_deviation=-0.02; ecash_bills_fraction__n_bills__corr=-0.01 || n_bills__standard_deviation=36.37; n_bills__mean=27.22; n_bills__median=27.03; ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=0.91; ecash_bills_fraction__autocorrelation__lag_7=-0.38; ecash_fraction__ecash_bills_fraction__corr=-0.35; n_bills__skewness=-0.24; ecash_bills_fraction__mean=0.07; ecash_bills_fraction__standard_deviation=-0.02; ecash_bills_fraction__n_bills__corr=-0.01 || n_bills__standard_deviation=36.37; n_bills__mean=27.22; n_bills__median=27.03; ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=0.91; ecash_bills_fraction__autocorrelation__lag_7=-0.38; ecash_fraction__ecash_bills_fraction__corr=-0.35; n_bills__skewness=-0.24; ecash_bills_fraction__mean=0.07; ecash_bills_fraction__standard_deviation=-0.02; ecash_bills_fraction__n_bills__corr=-0.01"
189,5abede65f4bb143d0cdfb2d8a438a716,1.0,1.0,1.0,1.0,1049,92,"median_sum__agg_linear_trend__attr_""slope""__chunk_len_14__f_agg_""mean""=-366.17; avg_ecash__standard_deviation=216.94; min_sum__standard_deviation=137.75; std_sum__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=-123.69; median_sum__standard_deviation=118.09; min_sum__mean=106.74; avg_sum__standard_deviation=97.78; min_sum__maximum=95.11; std_sum__standard_deviation=91.91; median_sum__mean=65.34 || median_sum__agg_linear_trend__attr_""slope""__chunk_len_14__f_agg_""mean""=-366.17; avg_ecash__standard_deviation=216.94; min_sum__standard_deviation=137.75; std_sum__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=-123.69; median_sum__standard_deviation=118.09; min_sum__mean=106.74; avg_sum__standard_deviation=97.78; min_sum__maximum=95.11; std_sum__standard_deviation=91.91; median_sum__mean=65.34 || median_sum__agg_linear_trend__attr_""slope""__chunk_len_14__f_agg_""mean""=-366.17; avg_ecash__standard_deviation=216.94; min_sum__standard_deviation=137.75; std_sum__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=-123.69; median_sum__standard_deviation=118.09; min_sum__mean=106.74; avg_sum__standard_deviation=97.78; min_sum__maximum=95.11; std_sum__standard_deviation=91.91; median_sum__mean=65.34"
190,8056a7103104df31c5b9fd05a5851a33,1.0,1.0,1.0,1.0,737,92,"min_sum__maximum=210.19; avg_price_piece__standard_deviation=198.17; min_sum__standard_deviation=194.64; median_sum__agg_linear_trend__attr_""slope""__chunk_len_14__f_agg_""mean""=155.98; avg_ecash__standard_deviation=154.84; avg_price_item__standard_deviation=149.47; min_sum__mean=129.55; median_sum__standard_deviation=112.95; avg_price_piece__mean=97.32; avg_sum__standard_deviation=85.85 || min_sum__maximum=210.19; avg_price_piece__standard_deviation=198.17; min_sum__standard_deviation=194.64; median_sum__agg_linear_trend__attr_""slope""__chunk_len_14__f_agg_""mean""=155.98; avg_ecash__standard_deviation=154.84; avg_price_item__standard_deviation=149.47; min_sum__mean=129.55; median_sum__standard_deviation=112.95; avg_price_piece__mean=97.32; avg_sum__standard_deviation=85.85 || min_sum__maximum=210.19; avg_price_piece__standard_deviation=198.17; min_sum__standard_deviation=194.64; median_sum__agg_linear_trend__attr_""slope""__chunk_len_14__f_agg_""mean""=155.98; avg_ecash__standard_deviation=154.84; avg_price_item__standard_deviation=149.47; min_sum__mean=129.55; median_sum__standard_deviation=112.95; avg_price_piece__mean=97.32; avg_sum__standard_deviation=85.85"
191,0c8990390800019db116f9cea8b24a81,1.0,1.0,1.0,1.0,968,92,"avg_ecash__standard_deviation=64.03; avg_ecash__mean=50.71; ecash_fraction__skewness=-2.71; ecash_fraction__longest_strike_above_mean=1.40; ecash_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=1.23; total_ecash__standard_deviation=1.18; ecash_fraction__count_above__t_0.99=0.79; total_ecash__sum_values=0.62; total_cash__total_ecash__corr=-0.42; ecash_fraction__mean=0.35 || avg_ecash__standard_deviation=64.03; avg_ecash__mean=50.71; ecash_fraction__skewness=-2.71; ecash_fraction__longest_strike_above_mean=1.40; ecash_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=1.23; total_ecash__standard_deviation=1.18; ecash_fraction__count_above__t_0.99=0.79; total_ecash__sum_values=0.62; total_cash__total_ecash__corr=-0.42; ecash_fraction__mean=0.35 || avg_ecash__standard_deviation=64.03; avg_ecash__mean=50.71; ecash_fraction__skewness=-2.71; ecash_fraction__longest_strike_above_mean=1.40; ecash_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=1.23; total_ecash__standard_deviation=1.18; ecash_fraction__count_above__t_0.99=0.79; total_ecash__sum_values=0.62; total_cash__total_ecash__corr=-0.42; ecash_fraction__mean=0.35"
192,ecb459c2fc191eb40bf00de2bc4edbae,1.0,1.0,0.96961008417268,0.9968961291643464,1207,92,"total_sum__minimum=35.06; max_sum__fft_coefficient__attr_""abs""__coeff_1=33.28; total_ecash__sum_values=25.43; total_sum__median=22.23; total_sum__mean=22.10; total_sum__sum_values=22.10; total_items__mean=21.38; total_sum__fft_coefficient__attr_""abs""__coeff_1=19.09; max_sum__standard_deviation=17.92; max_sum__maximum=17.65 || total_sum__minimum=35.06; max_sum__fft_coefficient__attr_""abs""__coeff_1=33.28; total_ecash__sum_values=25.43; total_sum__median=22.23; total_sum__mean=22.10; total_sum__sum_values=22.10; total_items__mean=21.38; total_sum__fft_coefficient__attr_""abs""__coeff_1=19.09; max_sum__standard_deviation=17.92; max_sum__maximum=17.65 || total_items__mean=21.38; n_items__mean=16.59; total_items__standard_deviation=16.32; n_items__standard_deviation=8.81; avg_price_item__mean=0.08; avg_price_piece__standard_deviation=-0.07; avg_price_piece__mean=0.04; avg_price_item__standard_deviation=-0.02"
193,800ac588a564e81b6866d4ec9ad1a520,1.0,1.0,0.9961766059811394,1.0,857,92,"min_sum__maximum=262.20; min_sum__fft_coefficient__attr_""abs""__coeff_1=233.03; min_sum__standard_deviation=215.25; avg_price_piece__standard_deviation=199.69; avg_ecash__standard_deviation=176.61; avg_price_item__standard_deviation=150.62; median_sum__agg_linear_trend__attr_""slope""__chunk_len_14__f_agg_""mean""=145.67; median_sum__standard_deviation=128.84; min_sum__mean=106.11; avg_sum__standard_deviation=96.43 || min_sum__maximum=262.20; min_sum__fft_coefficient__attr_""abs""__coeff_1=233.03; min_sum__standard_deviation=215.25; avg_price_piece__standard_deviation=199.69; avg_ecash__standard_deviation=176.61; avg_price_item__standard_deviation=150.62; median_sum__agg_linear_trend__attr_""slope""__chunk_len_14__f_agg_""mean""=145.67; median_sum__standard_deviation=128.84; min_sum__mean=106.11; avg_sum__standard_deviation=96.43 || avg_price_piece__standard_deviation=199.69; avg_price_item__standard_deviation=150.62; avg_price_piece__mean=77.78; avg_price_item__mean=50.45; n_items__standard_deviation=-0.30; total_items__standard_deviation=-0.30; total_items__mean=-0.20; n_items__mean=-0.18"
194,7fc0c08b76a65ee9173a71f5bc4b1daf,1.0,1.0,1.0,1.0,1089,92,"min_sum__minimum=200.00; total_sum__minimum=96.15; max_sum__maximum=74.04; max_sum__standard_deviation=61.41; max_sum__mean=29.85; max_sum__fft_coefficient__attr_""abs""__coeff_1=22.70; std_sum__standard_deviation=19.79; max_sum__minimum=17.48; total_cash__sum_values=14.63; std_sum__mean=11.24 || min_sum__minimum=200.00; total_sum__minimum=96.15; max_sum__maximum=74.04; max_sum__standard_deviation=61.41; max_sum__mean=29.85; max_sum__fft_coefficient__attr_""abs""__coeff_1=22.70; std_sum__standard_deviation=19.79; max_sum__minimum=17.48; total_cash__sum_values=14.63; std_sum__mean=11.24 || min_sum__minimum=200.00; total_sum__minimum=96.15; max_sum__maximum=74.04; max_sum__standard_deviation=61.41; max_sum__mean=29.85; max_sum__fft_coefficient__attr_""abs""__coeff_1=22.70; std_sum__standard_deviation=19.79; max_sum__minimum=17.48; total_cash__sum_values=14.63; std_sum__mean=11.24"
195,221025cd1d3b42d5df4ef9abccf7ce37,1.0,1.0,1.0,1.0,777,92,avg_price_piece__mean=126.40; avg_price_piece__standard_deviation=111.41; avg_price_item__mean=108.87; avg_price_item__standard_deviation=92.13; n_items__standard_deviation=-0.38; total_items__standard_deviation=-0.37; total_items__mean=-0.33; n_items__mean=-0.33 || avg_price_piece__mean=126.40; avg_price_piece__standard_deviation=111.41; avg_price_item__mean=108.87; avg_price_item__standard_deviation=92.13; n_items__standard_deviation=-0.38; total_items__standard_deviation=-0.37; total_items__mean=-0.33; n_items__mean=-0.33 || avg_price_piece__mean=126.40; avg_price_piece__standard_deviation=111.41; avg_price_item__mean=108.87; avg_price_item__standard_deviation=92.13; n_items__standard_deviation=-0.38; total_items__standard_deviation=-0.37; total_items__mean=-0.33; n_items__mean=-0.33
196,4bfca0565ec0fbe35d48f5bb568ffefe,1.0,1.0,1.0,0.945450920318096,767,92,total_cash__sum_values=21.70; total_cash__standard_deviation=9.60; ecash_fraction__maximum=-7.08; ecash_fraction__count_below__t_0.01=1.21; ecash_fraction__value_count__value_0=1.21; ecash_fraction__mean=-1.02; ecash_fraction__cid_ce__normalize_True=-0.85; ecash_fraction__median=-0.78; avg_ecash__mean=-0.69; ecash_fraction__longest_strike_above_mean=-0.55 || total_cash__sum_values=21.70; total_cash__standard_deviation=9.60; ecash_fraction__maximum=-7.08; ecash_fraction__count_below__t_0.01=1.21; ecash_fraction__value_count__value_0=1.21; ecash_fraction__mean=-1.02; ecash_fraction__cid_ce__normalize_True=-0.85; ecash_fraction__median=-0.78; avg_ecash__mean=-0.69; ecash_fraction__longest_strike_above_mean=-0.55 || total_cash__sum_values=21.70; total_cash__standard_deviation=9.60; ecash_fraction__maximum=-7.08; ecash_fraction__count_below__t_0.01=1.21; ecash_fraction__value_count__value_0=1.21; ecash_fraction__mean=-1.02; ecash_fraction__cid_ce__normalize_True=-0.85; ecash_fraction__median=-0.78; avg_ecash__mean=-0.69; ecash_fraction__longest_strike_above_mean=-0.55
197,0c7f3fd1f2214facee9c4acc0369f6da,1.0,1.0,1.0,1.0,893,92,avg_price_piece__standard_deviation=179.02; avg_price_item__standard_deviation=148.08; avg_price_piece__mean=99.17; avg_price_item__mean=85.40; n_items__standard_deviation=-0.38; total_items__standard_deviation=-0.37; total_items__mean=-0.33; n_items__mean=-0.33 || avg_price_piece__standard_deviation=179.02; avg_price_item__standard_deviation=148.08; avg_price_piece__mean=99.17; avg_price_item__mean=85.40; n_items__standard_deviation=-0.38; total_items__standard_deviation=-0.37; total_items__mean=-0.33; n_items__mean=-0.33 || avg_price_piece__standard_deviation=179.02; avg_price_item__standard_deviation=148.08; avg_price_piece__mean=99.17; avg_price_item__mean=85.40; n_items__standard_deviation=-0.38; total_items__standard_deviation=-0.37; total_items__mean=-0.33; n_items__mean=-0.33
198,4bc98e1df6e212a41c4b67ca93c14ea4,1.0,1.0,1.0,1.0,1154,92,"n_bills__standard_deviation=16.52; n_bills__mean=10.42; n_bills__median=10.39; n_bills__skewness=0.79; ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=0.68; ecash_fraction__ecash_bills_fraction__corr=-0.17; ecash_bills_fraction__mean=0.06; ecash_bills_fraction__n_bills__corr=-0.06; ecash_bills_fraction__autocorrelation__lag_7=0.02; ecash_bills_fraction__standard_deviation=-0.02 || n_bills__standard_deviation=16.52; n_bills__mean=10.42; n_bills__median=10.39; n_bills__skewness=0.79; ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=0.68; ecash_fraction__ecash_bills_fraction__corr=-0.17; ecash_bills_fraction__mean=0.06; ecash_bills_fraction__n_bills__corr=-0.06; ecash_bills_fraction__autocorrelation__lag_7=0.02; ecash_bills_fraction__standard_deviation=-0.02 || n_bills__standard_deviation=16.52; n_bills__mean=10.42; n_bills__median=10.39; n_bills__skewness=0.79; ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""=0.68; ecash_fraction__ecash_bills_fraction__corr=-0.17; ecash_bills_fraction__mean=0.06; ecash_bills_fraction__n_bills__corr=-0.06; ecash_bills_fraction__autocorrelation__lag_7=0.02; ecash_bills_fraction__standard_deviation=-0.02"
199,4c8bd523897010f03aa4e93808390c47,1.0,1.0,1.0,0.9698954804853676,629,92,avg_price_piece__standard_deviation=145.07; avg_price_item__standard_deviation=109.39; avg_price_piece__mean=76.61; avg_price_item__mean=49.74; n_items__standard_deviation=-0.31; total_items__standard_deviation=-0.30; total_items__mean=-0.21; n_items__mean=-0.18 || avg_price_piece__standard_deviation=145.07; avg_price_item__standard_deviation=109.39; avg_price_piece__mean=76.61; avg_price_item__mean=49.74; n_items__standard_deviation=-0.31; total_items__standard_deviation=-0.30; total_items__mean=-0.21; n_items__mean=-0.18 || avg_price_piece__standard_deviation=145.07; avg_price_item__standard_deviation=109.39; avg_price_piece__mean=76.61; avg_price_item__mean=49.74; n_items__standard_deviation=-0.31; total_items__standard_deviation=-0.30; total_items__mean=-0.21; n_items__mean=-0.18
200,034062b5b53440d26ccb8fe9a68cca09,1.0,1.0,0.9967931041492436,1.0,1053,92,avg_ecash__standard_deviation=164.14; avg_price_piece__standard_deviation=106.69; avg_price_item__standard_deviation=80.30; std_sum__standard_deviation=78.62; avg_price_piece__mean=63.00; std_sum__mean=59.79; avg_ecash__mean=58.18; avg_sum__standard_deviation=48.16; avg_price_item__mean=41.55; std_sum__median=41.23 || avg_ecash__standard_deviation=164.14; avg_price_piece__standard_deviation=106.69; avg_price_item__standard_deviation=80.30; std_sum__standard_deviation=78.62; avg_price_piece__mean=63.00; std_sum__mean=59.79; avg_ecash__mean=58.18; avg_sum__standard_deviation=48.16; avg_price_item__mean=41.55; std_sum__median=41.23 || avg_ecash__standard_deviation=164.14; avg_price_piece__standard_deviation=106.69; avg_price_item__standard_deviation=80.30; std_sum__standard_deviation=78.62; avg_price_piece__mean=63.00; std_sum__mean=59.79; avg_ecash__mean=58.18; avg_sum__standard_deviation=48.16; avg_price_item__mean=41.55; std_sum__median=41.23
